city,county_name,state_name,short_url,day,lat,lng,search_url
Utica,Oneida County,New York,https://wilfordwoodruffpapers.org/p/qp7,1839-09-26,43.0961,-75.226,https://wilfordwoodruffpapers.org/places?search=Utica+New+York
Lockport,Niagara County,New York,https://wilfordwoodruffpapers.org/p/qp7,1839-09-26,43.1698,-78.6956,https://wilfordwoodruffpapers.org/places?search=Lockport+New+York
Syracuse,Onondaga County,New York,https://wilfordwoodruffpapers.org/p/qp7,1839-09-26,43.0409,-76.1438,https://wilfordwoodruffpapers.org/places?search=Syracuse+New+York
Rome,Oneida County,New York,https://wilfordwoodruffpapers.org/p/qp7,1839-09-26,43.226,-75.4909,https://wilfordwoodruffpapers.org/places?search=Rome+New+York
Fort Plain,Montgomery County,New York,https://wilfordwoodruffpapers.org/p/qp7,1839-09-26,42.9316,-74.6277,https://wilfordwoodruffpapers.org/places?search=Fort+Plain+New+York
Buffalo,Erie County,New York,https://wilfordwoodruffpapers.org/p/poQ,1839-09-12,42.9016,-78.8487,https://wilfordwoodruffpapers.org/places?search=Buffalo+New+York
Cleveland,Cuyahoga County,Ohio,https://wilfordwoodruffpapers.org/p/poQ,1839-09-12,41.4767,-81.6804,https://wilfordwoodruffpapers.org/places?search=Cleveland+Ohio
Wooster,Wayne County,Ohio,https://wilfordwoodruffpapers.org/p/poQ,1839-09-12,40.8171,-81.9335,https://wilfordwoodruffpapers.org/places?search=Wooster+Ohio
Springfield,Clark County,Ohio,https://wilfordwoodruffpapers.org/p/poQ,1839-09-12,39.9297,-83.7957,https://wilfordwoodruffpapers.org/places?search=Springfield+Ohio
Dayton,Montgomery County,Ohio,https://wilfordwoodruffpapers.org/p/poQ,1839-09-12,39.7797,-84.1998,https://wilfordwoodruffpapers.org/places?search=Dayton+Ohio
Mount Vernon,Knox County,Ohio,https://wilfordwoodruffpapers.org/p/poQ,1839-09-12,40.3854,-82.4734,https://wilfordwoodruffpapers.org/places?search=Mount+Vernon+Ohio
Columbus,Franklin County,Ohio,https://wilfordwoodruffpapers.org/p/poQ,1839-09-12,39.9862,-82.985,https://wilfordwoodruffpapers.org/places?search=Columbus+Ohio
Jackson,Jackson County,Ohio,https://wilfordwoodruffpapers.org/p/poQ,1839-09-12,39.046,-82.6492,https://wilfordwoodruffpapers.org/places?search=Jackson+Ohio
Brunswick,Medina County,Ohio,https://wilfordwoodruffpapers.org/p/poQ,1839-09-12,41.2464,-81.8198,https://wilfordwoodruffpapers.org/places?search=Brunswick+Ohio
Eaton,Preble County,Ohio,https://wilfordwoodruffpapers.org/p/onY,1839-09-02,39.7506,-84.6343,https://wilfordwoodruffpapers.org/places?search=Eaton+Ohio
Richmond,Wayne County,Indiana,https://wilfordwoodruffpapers.org/p/onY,1839-09-02,39.8318,-84.8905,https://wilfordwoodruffpapers.org/places?search=Richmond+Indiana
Terre Haute,Vigo County,Indiana,https://wilfordwoodruffpapers.org/p/nm5,1839-08-31,39.4654,-87.3763,https://wilfordwoodruffpapers.org/places?search=Terre+Haute+Indiana
Dublin,Wayne County,Indiana,https://wilfordwoodruffpapers.org/p/nm5,1839-08-31,39.8127,-85.2055,https://wilfordwoodruffpapers.org/places?search=Dublin+Indiana
Indianapolis,Marion County,Indiana,https://wilfordwoodruffpapers.org/p/nm5,1839-08-31,39.7771,-86.1458,https://wilfordwoodruffpapers.org/places?search=Indianapolis+Indiana
Greenfield,Hancock County,Indiana,https://wilfordwoodruffpapers.org/p/nm5,1839-08-31,39.7936,-85.7737,https://wilfordwoodruffpapers.org/places?search=Greenfield+Indiana
Middletown,Henry County,Indiana,https://wilfordwoodruffpapers.org/p/nm5,1839-08-31,40.0596,-85.5422,https://wilfordwoodruffpapers.org/places?search=Middletown+Indiana
Cambridge City,Wayne County,Indiana,https://wilfordwoodruffpapers.org/p/nm5,1839-08-31,39.8124,-85.1703,https://wilfordwoodruffpapers.org/places?search=Cambridge+City+Indiana
Stilesville,Hendricks County,Indiana,https://wilfordwoodruffpapers.org/p/nm5,1839-08-31,39.6372,-86.6343,https://wilfordwoodruffpapers.org/places?search=Stilesville+Indiana
Terre Haute,Vigo County,Indiana,https://wilfordwoodruffpapers.org/p/m0R,1839-08-24,39.4654,-87.3763,https://wilfordwoodruffpapers.org/places?search=Terre+Haute+Indiana
Paris,Edgar County,Illinois,https://wilfordwoodruffpapers.org/p/l6j,1839-08-24,39.6149,-87.6904,https://wilfordwoodruffpapers.org/places?search=Paris+Illinois
Rochester,Sangamon County,Illinois,https://wilfordwoodruffpapers.org/p/l6j,1839-08-24,39.7493,-89.5455,https://wilfordwoodruffpapers.org/places?search=Rochester+Illinois
Buffalo,Erie County,New York,https://wilfordwoodruffpapers.org/p/kMJ,1839-08-20,42.9016,-78.8487,https://wilfordwoodruffpapers.org/places?search=Buffalo+New+York
Springfield,Sangamon County,Illinois,https://wilfordwoodruffpapers.org/p/kMJ,1839-08-20,39.771,-89.6538,https://wilfordwoodruffpapers.org/places?search=Springfield+Illinois
Springfield,Sangamon County,Illinois,https://wilfordwoodruffpapers.org/p/jJy,1839-08-18,39.771,-89.6538,https://wilfordwoodruffpapers.org/places?search=Springfield+Illinois
Rochester,Sangamon County,Illinois,https://wilfordwoodruffpapers.org/p/jJy,1839-08-18,39.7493,-89.5455,https://wilfordwoodruffpapers.org/places?search=Rochester+Illinois
Macomb,McDonough County,Illinois,https://wilfordwoodruffpapers.org/p/jJy,1839-08-18,40.4721,-90.6816,https://wilfordwoodruffpapers.org/places?search=Macomb+Illinois
Beardstown,Cass County,Illinois,https://wilfordwoodruffpapers.org/p/jJy,1839-08-18,39.9994,-90.4178,https://wilfordwoodruffpapers.org/places?search=Beardstown+Illinois
Virginia,Cass County,Illinois,https://wilfordwoodruffpapers.org/p/jJy,1839-08-18,39.9525,-90.2107,https://wilfordwoodruffpapers.org/places?search=Virginia+Illinois
Carthage,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/gXr,1839-08-11,40.4143,-91.1276,https://wilfordwoodruffpapers.org/places?search=Carthage+Illinois
Montrose,Lee County,Iowa,https://wilfordwoodruffpapers.org/p/gXr,1839-08-11,40.5258,-91.4158,https://wilfordwoodruffpapers.org/places?search=Montrose+Iowa
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/gXr,1839-08-11,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Macomb,McDonough County,Illinois,https://wilfordwoodruffpapers.org/p/gXr,1839-08-11,40.4721,-90.6816,https://wilfordwoodruffpapers.org/places?search=Macomb+Illinois
Montrose,Lee County,Iowa,https://wilfordwoodruffpapers.org/p/vJn,1839-07-29,40.5258,-91.4158,https://wilfordwoodruffpapers.org/places?search=Montrose+Iowa
Montrose,Lee County,Iowa,https://wilfordwoodruffpapers.org/p/r7L,1839-07-12,40.5258,-91.4158,https://wilfordwoodruffpapers.org/places?search=Montrose+Iowa
Quincy,Adams County,Illinois,https://wilfordwoodruffpapers.org/p/r7L,1839-07-12,39.9335,-91.3799,https://wilfordwoodruffpapers.org/places?search=Quincy+Illinois
Montrose,Lee County,Iowa,https://wilfordwoodruffpapers.org/p/pVy,1839-07-07,40.5258,-91.4158,https://wilfordwoodruffpapers.org/places?search=Montrose+Iowa
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/nJp,1844-08-16,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/mX3,1844-08-12,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/jJ4,1844-08-08,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/8Yr,1844-08-08,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/7JB,1844-08-08,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Galena,Jo Daviess County,Illinois,https://wilfordwoodruffpapers.org/p/6VN,1844-08-06,42.4218,-90.4293,https://wilfordwoodruffpapers.org/places?search=Galena+Illinois
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/6VN,1844-08-06,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Burlington,Kane County,Illinois,https://wilfordwoodruffpapers.org/p/6VN,1844-08-06,42.0415,-88.5511,https://wilfordwoodruffpapers.org/places?search=Burlington+Illinois
Buffalo,Erie County,New York,https://wilfordwoodruffpapers.org/p/50X,1844-08-04,42.9016,-78.8487,https://wilfordwoodruffpapers.org/places?search=Buffalo+New+York
Chicago,Cook County,Illinois,https://wilfordwoodruffpapers.org/p/50X,1844-08-04,41.8373,-87.6862,https://wilfordwoodruffpapers.org/places?search=Chicago+Illinois
Galena,Jo Daviess County,Illinois,https://wilfordwoodruffpapers.org/p/50X,1844-08-04,42.4218,-90.4293,https://wilfordwoodruffpapers.org/places?search=Galena+Illinois
Chicago,Cook County,Illinois,https://wilfordwoodruffpapers.org/p/4KJ,1844-07-31,41.8373,-87.6862,https://wilfordwoodruffpapers.org/places?search=Chicago+Illinois
Detroit,Wayne County,Michigan,https://wilfordwoodruffpapers.org/p/4KJ,1844-07-31,42.3834,-83.1024,https://wilfordwoodruffpapers.org/places?search=Detroit+Michigan
Albany,Albany County,New York,https://wilfordwoodruffpapers.org/p/3Jp,1844-07-26,42.6664,-73.7987,https://wilfordwoodruffpapers.org/places?search=Albany+New+York
Buffalo,Erie County,New York,https://wilfordwoodruffpapers.org/p/3Jp,1844-07-26,42.9016,-78.8487,https://wilfordwoodruffpapers.org/places?search=Buffalo+New+York
Cleveland,Cuyahoga County,Ohio,https://wilfordwoodruffpapers.org/p/3Jp,1844-07-26,41.4767,-81.6804,https://wilfordwoodruffpapers.org/places?search=Cleveland+Ohio
Detroit,Wayne County,Michigan,https://wilfordwoodruffpapers.org/p/3Jp,1844-07-26,42.3834,-83.1024,https://wilfordwoodruffpapers.org/places?search=Detroit+Michigan
Fairport Harbor,Lake County,Ohio,https://wilfordwoodruffpapers.org/p/3Jp,1844-07-26,41.7477,-81.2731,https://wilfordwoodruffpapers.org/places?search=Fairport+Harbor+Ohio
Kirtland,Geauga County,Ohio,https://wilfordwoodruffpapers.org/p/3Jp,1844-07-26,41.5969,-81.3406,https://wilfordwoodruffpapers.org/places?search=Kirtland+Ohio
New Britain,Hartford County,Connecticut,https://wilfordwoodruffpapers.org/p/3Jp,1844-07-26,41.6758,-72.7862,https://wilfordwoodruffpapers.org/places?search=New+Britain+Connecticut
Schenectady,Schenectady County,New York,https://wilfordwoodruffpapers.org/p/3Jp,1844-07-26,42.8025,-73.9276,https://wilfordwoodruffpapers.org/places?search=Schenectady+New+York
Westfield,Hampden County,Massachusetts,https://wilfordwoodruffpapers.org/p/3Jp,1844-07-26,42.1382,-72.7561,https://wilfordwoodruffpapers.org/places?search=Westfield+Massachusetts
Troy,Rensselaer County,New York,https://wilfordwoodruffpapers.org/p/3Jp,1844-07-26,42.7354,-73.6751,https://wilfordwoodruffpapers.org/places?search=Troy+New+York
Boston,Suffolk County,Massachusetts,https://wilfordwoodruffpapers.org/p/17q,1844-07-22,42.3188,-71.0846,https://wilfordwoodruffpapers.org/places?search=Boston+Massachusetts
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/17q,1844-07-22,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Westfield,Hampden County,Massachusetts,https://wilfordwoodruffpapers.org/p/17q,1844-07-22,42.1382,-72.7561,https://wilfordwoodruffpapers.org/places?search=Westfield+Massachusetts
Boston,Suffolk County,Massachusetts,https://wilfordwoodruffpapers.org/p/ZXg,1844-07-19,42.3188,-71.0846,https://wilfordwoodruffpapers.org/places?search=Boston+Massachusetts
Carthage,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/YXY,1843-08-19,40.4143,-91.1276,https://wilfordwoodruffpapers.org/places?search=Carthage+Illinois
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/YXY,1843-08-19,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/QL5,1843-08-19,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
New Haven,New Haven County,Connecticut,https://wilfordwoodruffpapers.org/p/QL5,1843-08-19,41.3112,-72.9246,https://wilfordwoodruffpapers.org/places?search=New+Haven+Connecticut
Philadelphia,Philadelphia County,Pennsylvania,https://wilfordwoodruffpapers.org/p/O9E,1843-08-12,40.0077,-75.1339,https://wilfordwoodruffpapers.org/places?search=Philadelphia+Pennsylvania
Philadelphia,Philadelphia County,Pennsylvania,https://wilfordwoodruffpapers.org/p/N18,1843-08-10,40.0077,-75.1339,https://wilfordwoodruffpapers.org/places?search=Philadelphia+Pennsylvania
Gloucester Point,Gloucester County,Virginia,https://wilfordwoodruffpapers.org/p/MB1,1843-08-08,37.2767,-76.5043,https://wilfordwoodruffpapers.org/places?search=Gloucester+Point+Virginia
Philadelphia,Philadelphia County,Pennsylvania,https://wilfordwoodruffpapers.org/p/KE8,1843-08-06,40.0077,-75.1339,https://wilfordwoodruffpapers.org/places?search=Philadelphia+Pennsylvania
Philadelphia,Philadelphia County,Pennsylvania,https://wilfordwoodruffpapers.org/p/JXy,1843-08-05,40.0077,-75.1339,https://wilfordwoodruffpapers.org/places?search=Philadelphia+Pennsylvania
Pittsburgh,Allegheny County,Pennsylvania,https://wilfordwoodruffpapers.org/p/JXy,1843-08-05,40.4396,-79.9762,https://wilfordwoodruffpapers.org/places?search=Pittsburgh+Pennsylvania
Washington,Washington County,Pennsylvania,https://wilfordwoodruffpapers.org/p/JXy,1843-08-05,40.174,-80.2466,https://wilfordwoodruffpapers.org/places?search=Washington+Pennsylvania
Brownsville,Fayette County,Pennsylvania,https://wilfordwoodruffpapers.org/p/JXy,1843-08-05,40.0188,-79.891,https://wilfordwoodruffpapers.org/places?search=Brownsville+Pennsylvania
Uniontown,Fayette County,Pennsylvania,https://wilfordwoodruffpapers.org/p/JXy,1843-08-05,39.8994,-79.7244,https://wilfordwoodruffpapers.org/places?search=Uniontown+Pennsylvania
Cumberland,Allegany County,Maryland,https://wilfordwoodruffpapers.org/p/JXy,1843-08-05,39.6515,-78.7585,https://wilfordwoodruffpapers.org/places?search=Cumberland+Maryland
Baltimore,Baltimore County,Maryland,https://wilfordwoodruffpapers.org/p/JXy,1843-08-05,39.3051,-76.6144,https://wilfordwoodruffpapers.org/places?search=Baltimore+Maryland
New Castle,New Castle County,Delaware,https://wilfordwoodruffpapers.org/p/JXy,1843-08-05,39.6685,-75.5692,https://wilfordwoodruffpapers.org/places?search=New+Castle+Delaware
Philadelphia,Philadelphia County,Pennsylvania,https://wilfordwoodruffpapers.org/p/GK5,1843-08-02,40.0077,-75.1339,https://wilfordwoodruffpapers.org/places?search=Philadelphia+Pennsylvania
Pittsburgh,Allegheny County,Pennsylvania,https://wilfordwoodruffpapers.org/p/GK5,1843-08-02,40.4396,-79.9762,https://wilfordwoodruffpapers.org/places?search=Pittsburgh+Pennsylvania
Baltimore,Baltimore County,Maryland,https://wilfordwoodruffpapers.org/p/GK5,1843-08-02,39.3051,-76.6144,https://wilfordwoodruffpapers.org/places?search=Baltimore+Maryland
Pittsburgh,Allegheny County,Pennsylvania,https://wilfordwoodruffpapers.org/p/EQl,1843-07-31,40.4396,-79.9762,https://wilfordwoodruffpapers.org/places?search=Pittsburgh+Pennsylvania
Pittsburgh,Allegheny County,Pennsylvania,https://wilfordwoodruffpapers.org/p/BEo,1843-07-30,40.4396,-79.9762,https://wilfordwoodruffpapers.org/places?search=Pittsburgh+Pennsylvania
Pittsburgh,Allegheny County,Pennsylvania,https://wilfordwoodruffpapers.org/p/AKj,1843-07-29,40.4396,-79.9762,https://wilfordwoodruffpapers.org/places?search=Pittsburgh+Pennsylvania
Cincinnati,Hamilton County,Ohio,https://wilfordwoodruffpapers.org/p/zY2,1843-07-28,39.1413,-84.5061,https://wilfordwoodruffpapers.org/places?search=Cincinnati+Ohio
Pittsburgh,Allegheny County,Pennsylvania,https://wilfordwoodruffpapers.org/p/zY2,1843-07-28,40.4396,-79.9762,https://wilfordwoodruffpapers.org/places?search=Pittsburgh+Pennsylvania
Beaver,Beaver County,Pennsylvania,https://wilfordwoodruffpapers.org/p/zY2,1843-07-28,40.693600000000004,-80.3074,https://wilfordwoodruffpapers.org/places?search=Beaver+Pennsylvania
Economy,Beaver County,Pennsylvania,https://wilfordwoodruffpapers.org/p/zY2,1843-07-28,40.641,-80.184,https://wilfordwoodruffpapers.org/places?search=Economy+Pennsylvania
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/y2R,1843-07-26,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Cincinnati,Hamilton County,Ohio,https://wilfordwoodruffpapers.org/p/y2R,1843-07-26,39.1413,-84.5061,https://wilfordwoodruffpapers.org/places?search=Cincinnati+Ohio
Wellsville,Columbiana County,Ohio,https://wilfordwoodruffpapers.org/p/y2R,1843-07-26,40.6042,-80.655,https://wilfordwoodruffpapers.org/places?search=Wellsville+Ohio
Pittsburgh,Allegheny County,Pennsylvania,https://wilfordwoodruffpapers.org/p/y2R,1843-07-26,40.4396,-79.9762,https://wilfordwoodruffpapers.org/places?search=Pittsburgh+Pennsylvania
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/xLP,1843-07-19,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Cincinnati,Hamilton County,Ohio,https://wilfordwoodruffpapers.org/p/xLP,1843-07-19,39.1413,-84.5061,https://wilfordwoodruffpapers.org/places?search=Cincinnati+Ohio
Lockland,Hamilton County,Ohio,https://wilfordwoodruffpapers.org/p/xLP,1843-07-19,39.2278,-84.4565,https://wilfordwoodruffpapers.org/places?search=Lockland+Ohio
Kirtland,Geauga County,Ohio,https://wilfordwoodruffpapers.org/p/w7X,1843-07-17,41.5969,-81.3406,https://wilfordwoodruffpapers.org/places?search=Kirtland+Ohio
Cincinnati,Hamilton County,Ohio,https://wilfordwoodruffpapers.org/p/w7X,1843-07-17,39.1413,-84.5061,https://wilfordwoodruffpapers.org/places?search=Cincinnati+Ohio
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/vLn,1843-07-15,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Cincinnati,Hamilton County,Ohio,https://wilfordwoodruffpapers.org/p/vLn,1843-07-15,39.1413,-84.5061,https://wilfordwoodruffpapers.org/places?search=Cincinnati+Ohio
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/kXv,1845-02-20,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Kirtland,Geauga County,Ohio,https://wilfordwoodruffpapers.org/p/6KN,1845-02-16,41.5969,-81.3406,https://wilfordwoodruffpapers.org/places?search=Kirtland+Ohio
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/4GJ,1845-02-14,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Philadelphia,Philadelphia County,Pennsylvania,https://wilfordwoodruffpapers.org/p/4GJ,1845-02-14,40.0077,-75.1339,https://wilfordwoodruffpapers.org/places?search=Philadelphia+Pennsylvania
Kirtland,Geauga County,Ohio,https://wilfordwoodruffpapers.org/p/3Vp,1845-02-08,41.5969,-81.3406,https://wilfordwoodruffpapers.org/places?search=Kirtland+Ohio
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/3Vp,1845-02-08,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/Zrg,1844-02-25,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/MW1,1844-02-06,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/GW5,1844-01-31,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/B9o,1844-01-23,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
Nauvoo,Hancock County,Illinois,https://wilfordwoodruffpapers.org/p/m8n,1845-01-19,40.5457,-91.3829,https://wilfordwoodruffpapers.org/places?search=Nauvoo+Illinois
